course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,005,15726,Durrell M Washington,23,25,O,W 2:00PM-3:50PM,14:00,15:50
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,006,15727,Courtney Cogburn,23,25,O,R 11:10AM-1:00PM,11:10,13:00
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,007,15728,Neeraj Kaushal,17,25,O,R 2:00PM-3:50PM,14:00,15:50
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,008,15729,Victoria A Frye,25,25,F,R 4:10PM-6:00PM,16:10,18:00
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,009,15730,Victoria A Frye,25,25,F,R 6:20PM-8:10PM,18:20,20:10
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,010,15731,Neeraj Kaushal,20,25,O,R 11:10AM-1:00PM,11:10,13:00
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,011,15732,Jeanette Takamura,24,25,O,W 2:00PM-3:50PM,14:00,15:50
SOCWT660C,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - C TERM,SOCW,,SSOC,,012,15733,In Young Lee,25,25,F,R 4:10PM-6:00PM,16:10,18:00
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,D20,15706,Mindy Chen,23,25,O,T 8:30PM-10:20PM,20:30,22:20
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,D21,15708,"Heidi Horsley, Markus C Redding",25,25,F,R 6:20PM-8:10PM,18:20,20:10
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,D22,15707,Amy S Kapadia,22,25,O,W 10:00AM-11:50AM,10:00,11:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,D23,15709,Antoinette Grier,13,25,O,W 8:30PM-10:20PM,20:30,22:20
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,D25,15711,Hector Cendejas,25,25,F,W 6:20PM-8:10PM,18:20,20:10
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,001,15693,Elwin Wu,25,25,F,W 10:00AM-11:50AM,10:00,11:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,002,15694,Charles Lea,25,25,F,W 2:00PM-3:50PM,14:00,15:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,003,15695,Jennifer M Meyer,24,25,O,W 4:10PM-6:00PM,16:10,18:00
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,004,15696,Jennifer M Meyer,22,25,O,W 6:20PM-8:10PM,18:20,20:10
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,005,15697,Brooke S West,25,25,F,W 2:00PM-3:50PM,14:00,15:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,006,15698,Courtney Cogburn,25,25,F,R 11:10AM-1:00PM,11:10,13:00
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,007,15699,Onleilove Alston,11,25,O,R 2:00PM-3:50PM,14:00,15:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,008,15700,Priya U Seshan,10,25,O,R 4:10PM-6:00PM,16:10,18:00
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,009,15701,Priya U Seshan,25,25,F,R 6:20PM-8:10PM,18:20,20:10
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,010,15702,Amanda E Glass,25,25,F,W 2:00PM-3:50PM,14:00,15:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,011,15703,Diane D Williams,16,25,O,R 2:00PM-3:50PM,14:00,15:50
SOCWT660B,TOPICS IN HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT - B TERM,SOCW,,SSOC,,012,15704,Timothy J Bustle,19,25,O,R 4:10PM-6:00PM,16:10,18:00
SOCWT660A,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,SOCW,,SSOC,,D20,15691,Marina A Badillo,10,25,O,W 10:00AM-11:50AM,10:00,11:50
SOCWT660A,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,SOCW,,SSOC,,D21,15692,Jamali Moses,9,25,O,R 6:20PM-8:10PM,18:20,20:10
SOCWT660A,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,SOCW,,SSOC,,001,15688,Brenda Jones Harden,9,25,O,R 11:10AM-1:00PM,11:10,13:00
SOCWT660A,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,SOCW,,SSOC,,002,15689,Trelan N Holder,6,25,O,R 6:20PM-8:10PM,18:20,20:10
SOCWT660A,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT,SOCW,,SSOC,,003,15690,Riana Anderson,21,25,O,W 4:10PM-6:00PM,16:10,18:00
SOCWT6604,NORMAL-PATHLGCL ASPCT-CHLDHOOD,SOCW,,SSOC,,001,15687,Prudence W Fisher,25,25,F,T 4:10PM-6:00PM,16:10,18:00
SOCWT6505,INTRO TO STATISTICS,SOCW,,SSOC,,D40,15686,Melissa D Begg,46,500,O,,,
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,D20,15970,Sara Bartlett,25,25,F,R 8:30PM-10:20PM,20:30,22:20
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,D21,15971,Natasha Johnson,25,25,F,W 4:10PM-6:00PM,16:10,18:00
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,D22,15972,Natasha Johnson,16,25,O,R 11:10AM-1:00PM,11:10,13:00
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,001,15680,Charles Lea,25,25,F,W 10:00AM-11:50AM,10:00,11:50
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,002,15681,Nkemka Anyiwo,20,25,O,R 9:00AM-10:50AM,09:00,10:50
SOCWT6501,SOCIAL WORK RESEARCH,SOCW,,SSOC,,003,15682,Nkemka Anyiwo,17,25,O,R 4:10PM-6:00PM,16:10,18:00
SOCWT0001,SEMINAR IN FIELD INSTRUCTION,SOCW,,SSOC,,D21,15638,Josephine J Ilarraza,,25,O,T 6:00PM-7:00PM,18:00,19:00
SOCWT0001,SEMINAR IN FIELD INSTRUCTION,SOCW,,SSOC,,D22,15639,Frederick Shack,,25,O,F 9:00AM-10:00AM,09:00,10:00
SOCWT0001,SEMINAR IN FIELD INSTRUCTION,SOCW,,SSOC,,D26,15640,Michelle Jervis-White,,25,O,R 5:00PM-6:00PM,17:00,18:00
SOCWT6416,PROGRAM EVAL IN SOCIAL SVCS,SOCW,,SSOC,,D20,15963,Monique Jethwani,14,25,O,T 11:10AM-1:00PM,11:10,13:00
SOCWT6416,PROGRAM EVAL IN SOCIAL SVCS,SOCW,,SSOC,,001,15678,Monique Jethwani,25,25,F,T 4:10PM-6:00PM,16:10,18:00
SOCWT6214,SW PRACTICE WITH FAMILIES,SOCW,,SSOC,,D20,15962,Angela Daubon,25,25,F,T 6:20PM-8:10PM,18:20,20:10
SOCWT6214,SW PRACTICE WITH FAMILIES,SOCW,,SSOC,,001,15675,Alirio Guerrero,25,25,F,T 2:00PM-3:50PM,14:00,15:50
SOCWT6214,SW PRACTICE WITH FAMILIES,SOCW,,SSOC,,002,15676,Alirio Guerrero,19,25,O,T 4:10PM-6:00PM,16:10,18:00
SOCWT6213,SOCIAL WORK PRACTICE WITH VETERANS,SOCW,,SSOC,,Z40,15674,Gina Griffin,25,25,F,W 2:00PM-3:50PM,14:00,15:50
SOCWT6205,SW PRACTICE WITH CHILDREN,SOCW,,SSOC,,D20,15960,Leny Bolivar,,25,O,W 8:30PM-10:20PM,20:30,22:20
SOCWT6205,SW PRACTICE WITH CHILDREN,SOCW,,SSOC,,D21,15961,Morgan Ritacco,26,25,F,T 6:20PM-8:10PM,18:20,20:10
SOCWT6205,SW PRACTICE WITH CHILDREN,SOCW,,SSOC,,001,15671,Alexza Gutierrez,25,25,F,W 10:00AM-11:50AM,10:00,11:50
SOCWT6205,SW PRACTICE WITH CHILDREN,SOCW,,SSOC,,002,15672,Jessica Godwin,13,25,O,T 4:10PM-6:00PM,16:10,18:00
SOCWT6204,FOUNDATIONS IN GRIEF THERAPY,SOCW,,SSOC,,Z40,15670,Sonya Lott,25,25,F,M 8:30PM-10:20PM,20:30,22:20
SOCWT6133,SW PRACTICE WITH WOMEN,SOCW,,SSOC,,001,15669,Lauren Taylor,25,25,F,T 9:00AM-10:50AM,09:00,10:50
SOCWT6060,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D40,15936,Robert E Cortes,13,25,O,,,
SOCWT6060,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D41,15937,Ismery Lora,18,25,O,,,
SOCWT6060,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D42,15938,Elizabeth S Nson,,25,O,,,
SOCWT6031,Specialized Social Work Practicum,SOCW,,SSOC,,D40,15930,Ana Chaer Salvador,11,25,O,,,
SOCWT6031,Specialized Social Work Practicum,SOCW,,SSOC,,D41,15931,Erin Orjuela,12,25,O,,,
SOCWT6030,GENERALIST SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D40,15928,Rebecca Knickmeier,16,25,O,,,
SOCWT6030,GENERALIST SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D41,15929,Esther C Howe,16,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D40,15920,Tina Atherall,15,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D41,15921,Lauren E Bachman,15,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D42,15922,Jennifer L Doutre,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D43,15923,Sarah K Hafetz,13,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D44,15924,Stephanie M Palau,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D45,15925,Alayne Rosales,18,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D46,15926,Lenisha Sisnett,15,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D47,15927,Meghan G Pataky,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,D48,15935,Sarah R Feeney,1,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,001,15904,Stuart L Aaronson,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,002,15905,Teena Brooks,19,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,003,15933,Candice Brown-Saunders,16,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,004,15934,Patrick L Burden,20,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,005,15906,Clara Ceccanti,18,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,006,15907,Christine A Consiglio,15,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,007,15908,Elizabeth Creel,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,008,15909,Ann Graham,20,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,009,15910,Kristen Hartman,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,010,15911,Kate Johnson-Powers,21,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,011,15912,Anastasia Jozwik,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,012,15913,Michelle Liu,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,013,15914,Christine S Low,19,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,014,15915,Elizabeth S Nson,18,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,015,15916,Liora Schwartz,15,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,016,15917,Lori Spector,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,017,15918,Elizabeth Weiner,17,25,O,,,
SOCWT6020,SPECIALIZED SOCIAL WORK PRACTICUM,SOCW,,SSOC,,018,15919,Stacey M Wright,19,25,O,,,
REGIT0003,CONT SOCIAL WORK DOC REG PHF,REGI,,SSOC,,001,18051,,,25,O,,,
SOSCP8741,Structural Approaches to Global Health,SOSC,,SPUB,,001,14998,Anton Castellanos Usigli,2,28,O,R 4:00PM-6:50PM,16:00,18:50
SOSCP8719,Sociomedical Sciences Master’s Capstone,SOSC,,SPUB,,D01,14997,Christian Gloria,8,10,O,,,
SOSCP8709,"Seminar in Sexuality, Gender, Health, and Human Rights",SOSC,,SPUB,,001,14996,Martez Smith,6,30,O,M 5:30PM-8:20PM,17:30,20:20
SOSCP8708,SMS Master's Thesis,SOSC,,SPUB,,D01,14995,Christian Gloria,67,110,O,,,
SOSCP8705,Evaluation Of Health Programs,SOSC,,SPUB,,001,14994,Robert E Fullilove,1,28,O,T 1:00PM-3:50PM,13:00,15:50
SOSCP6776,Digital Storytelling: Why Public Health Matters,SOSC,,SPUB,,D01,14993,Gina M Wingood,13,16,O,F 1:00PM-3:00PM,13:00,15:00
SOSCP6760,Community Engagement Practice,SOSC,,SPUB,,D01,14992,Carole L Hutchinson,,28,O,R 4:00PM-6:50PM,16:00,18:50
SOSCP9741,"Nature: History & Politics of Environment, Health and Development in South Asia and Beyond.",SOSC,,SPUB,,001,15019,Kavita Sivaramakrishnan,8,10,O,T 2:10PM-4:00PM,14:10,16:00
SOSCP8912,Sociomedical Sciences Applied Qualitative Research Methods,SOSC,,SPUB,,001,15018,Emily Paine,4,26,O,R 1:00PM-3:50PM,13:00,15:50
SOSCP8908,The Global Menstrual Movement: Understanding Policy & Practice,SOSC,,SPUB,,001,15017,Marni J Sommer,4,26,O,T 8:30AM-11:20AM,08:30,11:20
SOSCP8906,Communicating Health Risks to the Public,SOSC,,SPUB,,001,15016,Carina Schmid,13,20,O,F 1:00PM-3:50PM,13:00,15:50
SOSCP8904,"Homelessness, Public Health, and Public Policy",SOSC,,SPUB,,001,15015,Kim J Hopper,2,28,O,T 1:00PM-3:50PM,13:00,15:50
SOSCP8901,Seminar in Health Communication,SOSC,,SPUB,,D01,15013,Gina M Wingood,11,20,O,R 10:00AM-11:20AM,10:00,11:20
SOSCP8901,Seminar in Health Communication,SOSC,,SPUB,,D02,15014,Gina M Wingood,13,20,O,W 10:00AM-11:20AM,10:00,11:20
SOSCP8798,Seminar in Research and Professional Development,SOSC,,SPUB,,001,15012,Gina M Wingood,,12,O,W 1:00PM-2:20PM,13:00,14:20
SOSCP8795,New Media and Health ,SOSC,,SPUB,,001,15011,Carina Schmid,14,20,O,F 8:30AM-11:20AM,08:30,11:20
SOSCP6750,"Confronting Obesity: Society, Structures, and Policy",SOSC,,SPUB,,001,14991,Gretchen Van Wye,,18,O,W 5:30PM-8:20PM,17:30,20:20
SOSCP8794,"Society, Health Equity and Health Communication",SOSC,,SPUB,,D01,15010,Renata Schiavo,1,28,O,W 1:00PM-3:50PM,13:00,15:50
SOSCP8786,Ethnographic Methods in Health Research,SOSC,,SPUB,,001,15009,Kim J Hopper,,16,O,R 8:30AM-11:20AM,08:30,11:20
SOSCP8777,Survey Research Methods,SOSC,,SPUB,,001,15008,Angela A Aidala,1,20,O,W 5:30PM-8:20PM,17:30,20:20
SOSCP8774,Intro to SMS Research Methods,SOSC,,SPUB,,001,15006,Anindita Dasgupta,6,45,O,M 4:00PM-6:50PM,16:00,18:50
SOSCP8774,Intro to SMS Research Methods,SOSC,,SPUB,,002,15007,Paris Adkins-Jackson,3,45,O,T 4:00PM-6:50PM,16:00,18:50
SOSCP8772,Designing Public Health Interventions,SOSC,,SPUB,,001,15005,Daniel P Giovenco,12,28,O,M 1:00PM-3:50PM,13:00,15:50
SOSCP8771,Community Based Participatory Research ,SOSC,,SPUB,,001,15069,Ohemaa B Poku,,28,O,M 8:30AM-11:20AM,08:30,11:20
SOSCP8762,Chronic Disease and Community Health,SOSC,,SPUB,,001,15003,Robert E Fullilove,1,40,O,M 4:00PM-6:50PM,16:00,18:50
SOSCP8747,Ethics Of Public Health,SOSC,,SPUB,,001,15002,Caitlin E Mcmahon,5,30,O,M 1:00PM-3:50PM,13:00,15:50
SOSCP8746,Coercion and Persuasion in Public Health,SOSC,,SPUB,,001,15001,James K Colgrove,9,28,O,R 8:30AM-11:20AM,08:30,11:20
SOSCP8745,Social and Economic Determinants of Health,SOSC,,SPUB,,001,14999,Kim J Hopper,,28,O,T 8:30AM-11:20AM,08:30,11:20
SOSCP8745,Social and Economic Determinants of Health,SOSC,,SPUB,,002,15000,Kim J Hopper,1,30,O,R 1:00PM-3:50PM,13:00,15:50
SOSCP6728,"Health Promotion: Theory, Research, and Practice",SOSC,,SPUB,,001,14989,Jane Bogart,2,32,O,R 8:30AM-11:20AM,08:30,11:20
SOSCP6728,"Health Promotion: Theory, Research, and Practice",SOSC,,SPUB,,002,14990,Christian Gloria,1,34,O,T 8:30AM-11:20AM,08:30,11:20
SPANBC3693,Disability Narratives in Latin America,SPAN,,BCOL,,001,00184,Maja Horn,15,15,F,W 12:10PM-2:00PM,12:10,14:00
SPANBC3481,CONTEMP LATIN AMER SHORT FICT,SPAN,,BCOL,,001,00183,Alfred Mac Adam,15,15,F,MW 10:10AM-11:25AM,10:10,11:25
SPANBC3382,SOCIOLING ASPECTS U.S.SPANISH,SPAN,,BCOL,,001,00179,Maria E Lozano,15,15,F,MW 11:40AM-12:55PM,11:40,12:55
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,001,13165,Leyre Alejaldre Biel,6,15,O,TR 11:40AM-12:55PM,11:40,12:55
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,002,13166,Angelina Craig-Florez,15,15,F,TR 2:40PM-3:55PM,14:40,15:55
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,003,13167,Guadalupe Ruiz-Fajardo,15,15,F,MW 5:40PM-6:55PM,17:40,18:55
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,004,13169,Lorena Garcia Barroso,5,15,O,TR 10:10AM-11:25AM,10:10,11:25
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,020,00164,Elga Castro,15,15,F,TR 10:10AM-11:25AM,10:10,11:25
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,021,00165,Antoni Fernandez Parera,15,15,F,TR 11:40AM-12:55PM,11:40,12:55
SPANW3300,ADV LANGUAGE THROUGH CONTENT,SPAN,,BCOL,,022,00167,Javier Perez Zapatero,6,15,O,TR 1:10PM-2:25PM,13:10,14:25
SPANW2108,SPANISH FOR HERITAGE SPEAKERS,SPAN,,BCOL,,020,00143,Gabriela Derobles,15,15,F,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2108,SPANISH FOR HERITAGE SPEAKERS,SPAN,,BCOL,,021,00145,Jesus Suarez-Garcia,15,15,F,MWR 8:40AM-9:55AM,08:40,09:55
SPANW2108,SPANISH FOR HERITAGE SPEAKERS,SPAN,,BCOL,,022,00147,Jesus Suarez-Garcia,15,15,F,MWR 1:10PM-2:25PM,13:10,14:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,001,13125,Guadalupe Ruiz-Fajardo,12,12,F,MWR 2:40PM-3:55PM,14:40,15:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,002,13127,Guadalupe Ruiz-Fajardo,12,12,F,MWR 4:10PM-5:25PM,16:10,17:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,003,13130,Ximena Gonzalez-Parada,12,12,F,MWF 10:10AM-11:25AM,10:10,11:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,004,13131,Ximena Gonzalez-Parada,12,12,F,MWF 11:40AM-12:55PM,11:40,12:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,005,13137,Ximena Gonzalez-Parada,12,12,F,MWF 2:40PM-3:55PM,14:40,15:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,006,13145,Angelina Craig-Florez,12,12,F,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,007,13151,Leyre Alejaldre Biel,12,12,F,TRF 8:40AM-9:55AM,08:40,09:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,008,13155,Leyre Alejaldre Biel,12,12,F,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,009,13156,Juan Pablo Cominguez,12,12,F,TRF 4:10PM-5:25PM,16:10,17:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,010,13157,Juan Pablo Cominguez,5,12,O,TRF 5:40PM-6:55PM,17:40,18:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,011,17404,Angelina Craig-Florez,12,12,F,TRF 11:40AM-12:55PM,11:40,12:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,020,00136,Javier Perez Zapatero,7,15,O,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,021,00137,Javier Perez Zapatero,11,15,O,TRF 11:40AM-12:55PM,11:40,12:55
SPANW2102,INTERMEDIATE SPANISH II,SPAN,,BCOL,,022,00139,Alfonso Cid,15,15,F,MWR 5:40PM-6:55PM,17:40,18:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,001,13095,Aaron R Boalick,12,12,F,MWF 8:40AM-9:55AM,08:40,09:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,002,13097,Aaron R Boalick,12,12,F,MWF 10:10AM-11:25AM,10:10,11:25
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,003,13100,Aaron R Boalick,12,12,F,MWF 11:40AM-12:55PM,11:40,12:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,004,13102,Lee B Abraham,12,12,F,MWF 10:10AM-11:25AM,10:10,11:25
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,005,13103,Lee B Abraham,12,12,F,MWF 11:40AM-12:55PM,11:40,12:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,006,13107,Lola Barbazan Capeans,8,12,O,TRF 8:40AM-9:55AM,08:40,09:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,007,13108,Lola Barbazan Capeans,12,12,F,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,008,13114,Lola Barbazan Capeans,12,12,F,TRF 11:40AM-12:55PM,11:40,12:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,009,13115,Reyes Llopis-Garcia,9,12,O,TRF 10:10AM-11:25AM,10:10,11:25
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,010,13117,Reyes Llopis-Garcia,12,12,F,TRF 11:40AM-12:55PM,11:40,12:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,020,00128,Maria E Lozano,15,15,F,MWF 8:40AM-9:55AM,08:40,09:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,021,00130,Maria E Lozano,15,15,F,MWF 10:10AM-11:25AM,10:10,11:25
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,022,00131,Alexandra V Mendez,12,15,O,TRF 11:40AM-12:55PM,11:40,12:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,023,00133,Alexandra V Mendez,15,15,F,TRF 2:40PM-3:55PM,14:40,15:55
SPANW2101,INTERMEDIATE SPANISH I,SPAN,,BCOL,,024,00134,Omar Duran-Garcia,15,15,F,MWR 5:40PM-6:55PM,17:40,18:55
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,001,13004,Jose Placido Ruiz-Campillo,12,12,F,MWR 2:40PM-3:55PM,14:40,15:55
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,002,13011,Jose Placido Ruiz-Campillo,12,12,F,MWR 4:10PM-5:25PM,16:10,17:25
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,003,13073,Jose Placido Ruiz-Campillo,12,12,F,MWR 5:40PM-6:55PM,17:40,18:55
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,004,13076,Nicholas Figueroa,12,12,F,MWF 8:40AM-9:55AM,08:40,09:55
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,005,13078,Nicholas Figueroa,12,12,F,MWF 10:10AM-11:25AM,10:10,11:25
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,006,13082,Nicholas Figueroa,12,12,F,MWF 11:40AM-12:55PM,11:40,12:55
SPANW1102,ELEMENTARY SPANISH II,SPAN,,BCOL,,007,13084,Juan P Jimenez-Caicedo,12,12,F,TRF 8:40AM-9:55AM,08:40,09:55
