course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,009,12036,Axel Honneth,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,011,12038,Tamar A Lando,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,012,12039,Michele Moody-Adams,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,013,12040,Christopher Peacocke,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,014,12041,Carol Rovane,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,015,12042,Wolfgang R Mann,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,016,12043,Christia Mercer,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,017,12044,Achille Varzi,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,018,12045,Katja Vogt,,5,O,,,
PHILW3998,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,030,18543,Timothy Williamson,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,001,12001,Allison Aitken,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,002,12003,David Albert,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,003,12004,Akeel Bilgrami,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,004,12006,Justin Clarke-Doane,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,005,12007,Jessica Collins,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,006,12008,Melissa S Fusco,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,007,12010,Haim Gaifman,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,008,12011,Lydia Goehr,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,009,12016,Axel Honneth,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,011,12018,Tamar A Lando,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,012,12019,Michele Moody-Adams,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,013,12020,Christopher Peacocke,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,014,12021,Carol Rovane,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,015,12022,Wolfgang R Mann,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,016,12023,Christia Mercer,3,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,017,12024,Achille Varzi,1,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,018,12025,Katja Vogt,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,019,00861,Caroline D Bowman,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,020,00862,Taylor Carman,1,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,021,00863,Karen Lewis,1,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,022,00864,John R Morrison,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,023,00865,Frederick Neuhouser,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,024,00866,Francey Russell,,5,O,,,
PHILW3997,SUPERVISED INDIVIDUAL RESEARCH,PHIL,,SAS,,030,18542,Timothy Williamson,,5,O,,,
PHILC3912,SEMINAR,PHIL,,SAS,,001,11999,Michele Moody-Adams,17,20,O,M 2:10PM-4:00PM,14:10,16:00
PHILC3912,SEMINAR,PHIL,,SAS,,002,12000,Melissa S Fusco,16,20,O,R 2:10PM-4:00PM,14:10,16:00
PHILV3611,METAPHYSICS-REC,PHIL,,SAS,,001,20108,Jack Romp,24,30,O,M 12:10PM-1:00PM,12:10,13:00
PHILV3611,METAPHYSICS-REC,PHIL,,SAS,,002,20109,Anthony D Hejduk,19,25,O,R 9:10AM-10:00AM,09:10,10:00
PHILV3611,METAPHYSICS-REC,PHIL,,SAS,,003,20111,Jared W Jones,17,30,O,R 10:10AM-11:00AM,10:10,11:00
PHILV2003,INTRO TO PHILOSOPHY OF ART,PHIL,,SAS,,AU1,17986,Lydia Goehr,4,3,F,MW 8:40AM-9:55AM,08:40,09:55
PHILV2003,INTRO TO PHILOSOPHY OF ART,PHIL,,SAS,,001,11985,Lydia Goehr,48,60,O,MW 8:40AM-9:55AM,08:40,09:55
PHILW4763,"Feminist, Social and Political Philosophy of Language",PHIL,,BCOL,,001,00403,Karen Lewis,21,20,F,W 10:10AM-12:00PM,10:10,12:00
PHILBC4051,SENIOR ESSAY,PHIL,,BCOL,,001,00867,Francey Russell,3,5,O,,,
PHILBC4050,SENIOR SEMINAR,PHIL,,BCOL,,001,00402,Francey Russell,7,15,O,M 6:10PM-8:00PM,18:10,20:00
PHILV3711,ETHICS - REC,PHIL,,BCOL,,001,00874,Sara Wexler,19,30,O,M 4:10PM-5:00PM,16:10,17:00
PHILV3711,ETHICS - REC,PHIL,,BCOL,,002,00875,Laura Lin,14,30,O,R 1:10PM-2:00PM,13:10,14:00
PHILV3701,ETHICS,PHIL,,BCOL,,001,00225,Ding Ding,34,80,O,MW 1:10PM-2:25PM,13:10,14:25
PHILV3251,KANT,PHIL,,BCOL,,001,00288,Caroline D Bowman,32,40,O,TR 1:10PM-2:25PM,13:10,14:25
PHILW2686,Intro to Phil of Lang - REC,PHIL,,BCOL,,001,00911,Cornelia Mayer,12,25,O,T 10:10AM-11:00AM,10:10,11:00
PHILW2686,Intro to Phil of Lang - REC,PHIL,,BCOL,,002,00912,Noah Betz-Richman,12,25,O,W 9:10AM-10:00AM,09:10,10:00
PHILW2685,INTRO TO PHIL OF LANGUAGE,PHIL,,BCOL,,001,00032,Karen Lewis,24,50,O,MW 2:40PM-3:55PM,14:40,15:55
PHILV1001,INTRODUCTION TO PHILOSOPHY,PHIL,,BCOL,,001,00027,Christopher P Prodoehl,44,60,O,TR 2:40PM-3:55PM,14:40,15:55
PHILV1001,INTRODUCTION TO PHILOSOPHY,PHIL,,BCOL,,002,00286,Ding Ding,17,20,O,MW 10:10AM-11:25AM,10:10,11:25
PHILV1001,INTRODUCTION TO PHILOSOPHY,PHIL,,BCOL,,003,00287,Ding Ding,25,40,O,MW 4:10PM-5:25PM,16:10,17:25
PHYSBC3900,SUPERVISED INDIVIDUAL RESEARCH,PHYS,,BCOL,,001,00769,Timothy J Halpin-Healy,8,10,O,,,
PHYSBC3010,CLASSICAL WAVES  - LECTURE ONLY,PHYS,,BCOL,,001,00768,Timothy J Halpin-Healy,,10,O,TR 10:00AM-11:30AM,10:00,11:30
PHYSBC3001,CLASSICAL WAVES - LECTURE + LAB,PHYS,,BCOL,,001,00767,Timothy J Halpin-Healy,16,20,O,TR 10:00AM-11:30AM,10:00,11:30
PHYSBC3001,CLASSICAL WAVES - LECTURE + LAB,PHYS,,BCOL,,001,00767,Timothy J Halpin-Healy,16,20,O,F 10:00AM-2:00PM,10:00,14:00
PHYSBC2010,MECHANICS - LECTURE ONLY,PHYS,,BCOL,,001,00084,Janna Levin,5,10,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSBC2009,MECHANICS - LAB ONLY,PHYS,,BCOL,,001,00083,Stiliana Savin,30,35,O,,,
PHYSBC2001,MECHANICS - LECTURE + LAB,PHYS,,BCOL,,001,00082,"Janna Levin, Stiliana Savin",67,80,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSBC1881,PreHealth Physics,PHYS,,BCOL,,001,01100,"Tatiana Webb, Stiliana Savin",27,32,O,TR 8:40AM-9:55AM,08:40,09:55
ASTRBC1753,LIFE IN THE UNIVERSE,ASTR,,BCOL,,001,00877,Nicholas M Luber,111,118,O,TR 2:40PM-3:55PM,14:40,15:55
PSLGG9051,RESEARCH IN PHYSIOLOGY I,PSLG,,MD,,001,11343,"Filippo Mancia, Jane Dodd, Karen J Allis, Wai Wai Thway",23,40,O,,,
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,001,13388,Timothy J Halpin-Healy,12,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,001,13388,Timothy J Halpin-Healy,12,15,O,M 4:10PM-7:10PM,16:10,19:10
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,002,13389,Timothy J Halpin-Healy,14,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,002,13389,Timothy J Halpin-Healy,14,15,O,M 7:30PM-10:30PM,19:30,22:30
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,003,13390,Timothy J Halpin-Healy,12,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,003,13390,Timothy J Halpin-Healy,12,15,O,T 1:00PM-4:00PM,13:00,16:00
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,004,13391,Timothy J Halpin-Healy,13,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,004,13391,Timothy J Halpin-Healy,13,15,O,T 4:10PM-7:10PM,16:10,19:10
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,006,13393,Timothy J Halpin-Healy,14,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,006,13393,Timothy J Halpin-Healy,14,15,O,W 1:00PM-4:00PM,13:00,16:00
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,007,13394,Timothy J Halpin-Healy,15,15,F,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,007,13394,Timothy J Halpin-Healy,15,15,F,W 4:10PM-7:10PM,16:10,19:10
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,010,13403,Timothy J Halpin-Healy,11,15,O,M 2:40PM-3:40PM,14:40,15:40
PHYSW1494,INTRO TO EXPERIMENTAL PHYS-LAB,PHYS,,SAS,,010,13403,Timothy J Halpin-Healy,11,15,O,R 4:10PM-7:10PM,16:10,19:10
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,001,13255,Eric Raymer,25,25,F,M 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,002,13256,Eric Raymer,24,25,O,M 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,003,13258,Eric Raymer,25,25,F,M 6:10PM-7:00PM,18:10,19:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,004,13259,Eric Raymer,16,25,O,M 7:10PM-8:00PM,19:10,20:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,005,13260,Eric Raymer,25,25,F,T 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,006,13261,Eric Raymer,25,25,F,T 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,007,13262,Eric Raymer,24,25,O,T 6:10PM-7:00PM,18:10,19:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,011,13263,Eric Raymer,14,25,O,T 7:10PM-8:00PM,19:10,20:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,012,13264,Eric Raymer,25,25,F,W 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,013,13265,Eric Raymer,24,25,O,W 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,014,13266,Eric Raymer,24,25,O,W 6:10PM-7:00PM,18:10,19:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,015,13267,Emlyn W Hughes,8,25,O,W 7:10PM-8:00PM,19:10,20:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,016,13268,Eric Raymer,25,25,F,R 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,017,13270,Eric Raymer,25,25,F,R 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,021,13271,Emlyn W Hughes,28,25,F,T 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,022,13272,Emlyn W Hughes,27,25,F,T 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,024,13274,Emlyn W Hughes,26,25,F,W 4:10PM-5:00PM,16:10,17:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,025,13276,Emlyn W Hughes,26,25,F,W 5:10PM-6:00PM,17:10,18:00
PHYSW1404,INTRO TO MECH & THERMO - REC,PHYS,,SAS,,027,13278,Emlyn W Hughes,28,25,F,R 4:10PM-5:00PM,16:10,17:00
PHYSC1403,INTRO-CLASSCL & QUANTUM WAVES,PHYS,,SAS,,001,13042,Cory Dean,139,150,O,MW 1:10PM-2:25PM,13:10,14:25
PHYSW1401,INTRO TO MECHANICS & THERMO,PHYS,,SAS,,001,13039,Eric Raymer,147,150,O,MW 10:10AM-11:25AM,10:10,11:25
PHYSW1401,INTRO TO MECHANICS & THERMO,PHYS,,SAS,,002,13040,Eric Raymer,154,150,F,MW 2:40PM-3:55PM,14:40,15:55
PHYSW1401,INTRO TO MECHANICS & THERMO,PHYS,,SAS,,003,13041,Emlyn W Hughes,144,150,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,001,13360,Giuseppina C Cambareri,14,15,O,M 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,002,13361,Giuseppina C Cambareri,13,15,O,M 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,003,13362,Giuseppina C Cambareri,15,15,F,M 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,004,13363,Giuseppina C Cambareri,15,15,F,M 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,005,13364,Giuseppina C Cambareri,13,15,O,M 7:30PM-10:30PM,19:30,22:30
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,007,13366,Giuseppina C Cambareri,13,15,O,T 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,008,13368,Giuseppina C Cambareri,13,15,O,T 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,009,13369,Giuseppina C Cambareri,13,15,O,T 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,010,13370,Giuseppina C Cambareri,11,15,O,T 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,011,13372,Giuseppina C Cambareri,14,15,O,T 7:30PM-10:30PM,19:30,22:30
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,013,13374,Giuseppina C Cambareri,14,15,O,W 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,014,13375,Giuseppina C Cambareri,13,15,O,W 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,015,13376,Giuseppina C Cambareri,14,15,O,W 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,016,13377,Giuseppina C Cambareri,15,15,F,W 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,017,13378,Giuseppina C Cambareri,11,15,O,W 7:30PM-10:30PM,19:30,22:30
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,019,13379,Giuseppina C Cambareri,14,15,O,R 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,021,13380,Giuseppina C Cambareri,14,15,O,R 4:10PM-7:10PM,16:10,19:10
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,023,13381,Giuseppina C Cambareri,15,15,F,R 7:30PM-10:30PM,19:30,22:30
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,025,13382,Giuseppina C Cambareri,13,15,O,F 1:00PM-4:00PM,13:00,16:00
PHYSW1291,GENERAL PHYSICS I LAB,PHYS,,SAS,,026,13383,Giuseppina C Cambareri,12,15,O,F 1:00PM-4:00PM,13:00,16:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,001,14104,P. Michael Tuts,24,25,O,M 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,002,14105,P. Michael Tuts,23,25,O,M 5:10PM-6:00PM,17:10,18:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,003,14106,P. Michael Tuts,17,25,O,M 6:10PM-7:00PM,18:10,19:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,004,14107,P. Michael Tuts,22,25,O,T 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,005,14108,P. Michael Tuts,26,25,F,T 5:10PM-6:00PM,17:10,18:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,006,14109,P. Michael Tuts,24,25,O,T 6:10PM-7:00PM,18:10,19:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,007,14110,P. Michael Tuts,25,25,F,W 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,011,14111,Jeremy R Dodd,24,25,O,M 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,012,14112,Jeremy R Dodd,18,25,O,M 5:10PM-6:00PM,17:10,18:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,013,14113,Jeremy R Dodd,25,25,F,T 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,014,14114,Jeremy R Dodd,18,25,O,T 5:10PM-6:00PM,17:10,18:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,015,14115,Jeremy R Dodd,18,25,O,W 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,016,14116,Jeremy R Dodd,11,25,O,W 5:10PM-6:00PM,17:10,18:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,017,14117,Jeremy R Dodd,24,25,O,R 4:10PM-5:00PM,16:10,17:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,021,14223,P. Michael Tuts,19,25,O,T 3:10PM-4:00PM,15:10,16:00
PHYSW1203,GENERAL PHYSICS I - REC,PHYS,,SAS,,025,14228,Jeremy R Dodd,15,25,O,W 6:10PM-7:00PM,18:10,19:00
PHYSG8083,CONDENSED MATTER PHYSICS II,PHYS,,SAS,,001,13098,Yasutomo Uemura,13,25,O,TR 4:10PM-5:25PM,16:10,17:25
PHYSG8048,QUANTUM FIELD THEORY II,PHYS,,SAS,,001,13097,Frederik Denef,9,20,O,TR 2:40PM-3:55PM,14:40,15:55
PHYSG8012,ASTROPHYSICS II,PHYS,,SAS,,001,13099,Charles J Hailey,1,10,O,MW 2:40PM-3:55PM,14:40,15:55
PHYSG6092,ELECTROMAGNETIC THEORY,PHYS,,SAS,,001,13096,Brian Metzger,16,30,O,MW 10:10AM-11:25AM,10:10,11:25
PHYSG6080,SCIENTIFIC COMPUTING,PHYS,,SAS,,001,13095,Robert D Mawhinney,7,30,O,TR 4:10PM-5:25PM,16:10,17:25
PHYSG6050,PARTICLE PHENOMENOLOGY,PHYS,,SAS,,001,13094,Georgia S Karagiorgi,10,15,O,MW 11:40AM-12:55PM,11:40,12:55
PHYSW1201,GENERAL PHYSICS I,PHYS,,SAS,,001,13036,P. Michael Tuts,182,200,O,MW 11:40AM-12:55PM,11:40,12:55
PHYSW1201,GENERAL PHYSICS I,PHYS,,SAS,,002,13037,Jeremy R Dodd,150,200,O,TR 2:40PM-3:55PM,14:40,15:55
PHYSG6037,QUANTUM MECHANICS I,PHYS,,SAS,,001,13093,Norman H Christ,27,50,O,MW 8:40AM-9:55AM,08:40,09:55
PHYSG6036,STATISTICAL MECHANICS,PHYS,,SAS,,001,13092,Hector Ochoa,28,40,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSG6010,PHYSICAL COSMOLOGY,PHYS,,SAS,,001,13091,James C Hill,1,15,O,MW 4:10PM-5:25PM,16:10,17:25
PHYSW5081,Quantum Physics Laboratory,PHYS,,SAS,,001,16919,Abhay N Pasupathy,18,24,O,T 1:10PM-5:00PM,13:10,17:00
PHYSW4024,APPLIED QUANTUM MECHANICS,PHYS,,SAS,,001,13058,Sebastian Will,14,40,O,MW 2:40PM-3:55PM,14:40,15:55
PHYSW4023,THERMAL & STATISTICAL PHYSICS,PHYS,,SAS,,001,13056,Tanya Zelevinsky,47,60,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSW4021,QUANTUM MECHANICS I,PHYS,,SAS,,001,13055,Alfred H Mueller,83,90,O,MW 11:40AM-12:55PM,11:40,12:55
PHYSW4019,MATHEMATICL METHODS OF PHYSICS,PHYS,,SAS,,001,13054,Sebastian Mizera,27,40,O,TR 2:40PM-3:55PM,14:40,15:55
PHYSW4012,STRING THEORY,PHYS,,SAS,,001,13057,William A Zajc,11,20,O,MW 10:10AM-11:25AM,10:10,11:25
PHYSW3900,SUPERVISED INDIVIDUAL RESEARCH,PHYS,,SAS,,001,13053,Jeremy R Dodd,17,20,O,,,
PHYSW1151,Origins and Meaning: Independent Study,PHYS,,SAS,,001,14102,Brian Greene,38,30,F,,,
PHYSW3500,SUPERVISED READINGS IN PHYSICS,PHYS,,SAS,,001,13052,Jeremy R Dodd,3,5,O,,,
PHYSW3083,ELECTRONICS LABORATORY,PHYS,,SAS,,001,13051,John Parsons,15,14,F,MW 1:10PM-4:00PM,13:10,16:00
PHYSW3081,INTERMEDIATE LABORATORY WORK,PHYS,,SAS,,001,13048,Elena Aprile,8,14,O,W 1:10PM-5:00PM,13:10,17:00
PHYSW3081,INTERMEDIATE LABORATORY WORK,PHYS,,SAS,,002,13049,Elena Aprile,5,14,O,R 1:10PM-5:00PM,13:10,17:00
PHYSW3081,INTERMEDIATE LABORATORY WORK,PHYS,,SAS,,003,13050,Morgan May,15,15,F,F 1:10PM-5:00PM,13:10,17:00
PHYSW3072,SEM IN CURRENT RES. PROBLEMS,PHYS,,SAS,,001,13047,Kerstin M Perez,23,25,O,M 5:00PM-6:30PM,17:00,18:30
PHYSW3007,ELECTRICITY-MAGNETISM,PHYS,,SAS,,001,13046,Alberto Nicolis,87,90,O,TR 1:10PM-2:25PM,13:10,14:25
PHYSW2801,ACCELERATED PHYSICS I,PHYS,,SAS,,001,13045,Yury Levin,41,70,O,TR 10:10AM-12:00PM,10:10,12:00
PHYSW2603,Physics III: Class/Quantum Wave - Rec,PHYS,,SAS,,001,13286,James W Mciver,25,25,F,M 5:10PM-6:00PM,17:10,18:00
PHYSW2603,Physics III: Class/Quantum Wave - Rec,PHYS,,SAS,,002,13288,James W Mciver,23,25,O,T 5:10PM-6:00PM,17:10,18:00
PHYSW2603,Physics III: Class/Quantum Wave - Rec,PHYS,,SAS,,003,13289,James W Mciver,15,25,O,T 6:10PM-7:00PM,18:10,19:00
PHYSW2603,Physics III: Class/Quantum Wave - Rec,PHYS,,SAS,,004,13291,James W Mciver,23,25,O,W 5:10PM-6:00PM,17:10,18:00
PHYSW2603,Physics III: Class/Quantum Wave - Rec,PHYS,,SAS,,005,13292,James W Mciver,15,25,O,W 6:10PM-7:00PM,18:10,19:00
PHYSW2601,PHYSICS III:CLASS/QUANTUM WAVE,PHYS,,SAS,,001,13044,James W Mciver,102,120,O,TR 2:40PM-3:55PM,14:40,15:55
PHYSW1603,PHYSICS I:MECHANICS/RELATIVITY-REC,PHYS,,SAS,,001,13279,Raquel Quieroz,26,32,O,T 4:10PM-5:25PM,16:10,17:25
PHYSW1603,PHYSICS I:MECHANICS/RELATIVITY-REC,PHYS,,SAS,,002,13280,Raquel Quieroz,12,32,O,T 5:40PM-6:55PM,17:40,18:55
PHYSW1603,PHYSICS I:MECHANICS/RELATIVITY-REC,PHYS,,SAS,,003,13281,Raquel Quieroz,26,32,O,W 4:10PM-5:25PM,16:10,17:25
PHYSW1603,PHYSICS I:MECHANICS/RELATIVITY-REC,PHYS,,SAS,,004,13282,Raquel Quieroz,30,32,O,W 5:40PM-6:55PM,17:40,18:55
PHYSW1603,PHYSICS I:MECHANICS/RELATIVITY-REC,PHYS,,SAS,,005,13283,Raquel Quieroz,23,30,O,R 4:10PM-5:25PM,16:10,17:25
PHYSW1601,PHYSICS I:MECHANICS/RELATIVITY,PHYS,,SAS,,001,13043,Raquel Quieroz,115,150,O,TR 10:10AM-11:25AM,10:10,11:25
PHYSW1111,ORIGINS AND MEANING,PHYS,,SAS,,001,13025,Brian Greene,77,86,O,F 2:10PM-5:00PM,14:10,17:00
PHYTM8557,PT Management of the Running Athlete,PHYT,,PT,,082,17820,"Colleen Brough, Jean Timmerberg",1,75,O,,,
PHYTM8557,PT Management of the Running Athlete,PHYT,,PT,,083,17821,"Colleen Brough, Jean Timmerberg",3,75,O,,,
PHYTM8301,Examination & Evaluation,PHYT,,PT,,081,17804,"Danielle Struble-Fitzsimmons, Jean Timmerberg, Fu Wing",65,82,O,,,
PHYTM8217,Professional Leadership IV,PHYT,,PT,,083,17813,"Shanna M Rock, Jean Timmerberg",71,82,O,,,
PHYTM8211,Professional Leadership & Practice I,PHYT,,PT,,081,17803,"Laurel D Abbruzzese, Jean Timmerberg",64,82,O,,,
